Person,FuD-ID,Feld,VIAF-Nummer
"Sandt, Monsieur (G.?)",4470,viaf,
"Sandt, Monsieur de (Major)",3794,viaf,
"Sanquaire-Souligné, Martial",4510,viaf,http://viaf.org/viaf/301831104
"Sanquirico, Monsieur",4364,viaf,
"Sanson de Pongerville, Jean-Baptiste",2123,viaf,http://viaf.org/viaf/275152636064220050966
"Sanson de Pongerville, Madame",3787,viaf,http://viaf.org/viaf/275152636064220050966
"Sanson de Pongerville, Madame (Mutter)",5313,viaf,http://viaf.org/viaf/275152636064220050966
"Sanson de Pongerville, Mademoiselle (Tochter)",5445,viaf,http://viaf.org/viaf/275152636064220050966
"Sanson de Pongerville, Monsieur (Bruder)",5364,viaf,http://viaf.org/viaf/275152636064220050966
"Sanson de Pongerville, Stéphanie / Fanie",4801,viaf,
"Sarigny, Monsieur de",5153,viaf,
"Sarlandière, Dr. (Arzt)",5130,viaf,
"Sarrans, Monsieur",6349,viaf,http://viaf.org/viaf/74774996
"Sarrut, Germain",3214,viaf,http://viaf.org/viaf/66600281
Sars de La Suze (Siehe La Suze),4109,viaf,
"Sarthelon, Monsieur",6105,viaf,
"Sarthier, Madame",6021,viaf,
"Sartorius, Dr. (gleich Franz Joseph Sartorius?)",5873,viaf,http://viaf.org/viaf/8235320
"Sartorius, Ehepaar",5843,viaf,
"Sartorius, Franz Joseph (Bürgermeister von Bedburdyck)",3441,viaf,http://viaf.org/viaf/214940788
"Sartorius, Herr (Vikar aus Aachen)",5690,viaf,
"Sartorius, Madame",5871,viaf,
"Sartory, Madame de, geb. Joséphine von Wimpffen",4428,viaf,http://viaf.org/viaf/309665703
"Sassenay, Athénaïs, marquise de, geb. Prévost d'Arlincourt",2880,viaf,
"Sassenay, Claude-Henry-Etienne-Bernard, marquis de",2876,viaf,
"Sassenet, marquise de",5578,viaf,http://viaf.org/viaf/293829276
"Saudray, général Charles-Emmanuel Gaul(l)ard de",4757,viaf,http://viaf.org/viaf/41872593
"Saulnier, Ehepaar",4764,viaf,
"Saunier, Mademoiselle",4404,viaf,http://viaf.org/viaf/153232462
"Saussure, Horace-Bénédict de",4363,viaf,http://viaf.org/viaf/36924377
"Saussure, Nicolas Théodore de",6393,viaf,http://viaf.org/viaf/19669205
"Sauvage, Thomas",6130,viaf,http://viaf.org/viaf/83994251
"Sauvo, François",2154,viaf,
"Sauzet, Monsieur",4447,viaf,
"Savary, Anne-Jean-Marie-René, duc de Rovigo",3144,viaf,http://viaf.org/viaf/22231617
"Savioli, Ludovico",3928,viaf,http://viaf.org/viaf/7008151112589137180009
"Say, Horace Emile",6346,viaf,http://viaf.org/viaf/9913739
"Say, Jean-Baptiste",2052,viaf,http://viaf.org/viaf/64011652
"Say, Madame",4170,viaf,
"Say, Mademoiselle (Tochter des Jean-Baptiste)",6050,viaf,
"Schaaffhausen, Abraham",6150,viaf,http://viaf.org/viaf/27839461
"Schaafhausen, Frau von",4635,viaf,
"Schaafhausen, Herr von",5952,viaf,
"Schadow, Friedrich Wilhelm von",6444,viaf,http://viaf.org/viaf/42633460
"Schaefer, Pater (Priester)",5334,viaf,
"Schaper, Herr von",5727,viaf,
"Schaumburg, Frau von",4733,viaf,
"Schaumburg, Herr von",4609,viaf,
"Scheben, Herr (Hausangestellter)",5540,viaf,http://viaf.org/viaf/32765356
"Scheele, Herr (Regierungsassessor)",6594,viaf,
"Schemmarck (?), Monsieur de",4537,viaf,
"Schepeler, Andreas Daniel Berthold von",2160,viaf,http://viaf.org/viaf/60197947
"Schepeler, Frau von",2425,viaf,http://viaf.org/viaf/309699436
"Schepeler, Louise von",2859,viaf,http://viaf.org/viaf/309699436
"Scherenburg, Frau von (oder Scherenberg?)",4048,viaf,
"Schervier, Ehepaar",5866,viaf,
"Scheyben, Herr",4531,viaf,
"Schill, Ferdinand von",3123,viaf,http://viaf.org/viaf/22934401
"Schiller, Johann Christoph Friedrich von",2391,viaf,http://viaf.org/viaf/40151484
"Schladen, Friedrich Heinrich Leopold von",6149,viaf,http://viaf.org/viaf/67238881
"Schlegel, August Wilhelm",2759,viaf,http://viaf.org/viaf/59123443
"Schlegel, Karl Wilhelm Friedrich von",2760,viaf,http://viaf.org/viaf/59099547
"Schlick, Benjamin Gotthold",2196,viaf,http://viaf.org/viaf/79252666
"Schmidt, Dr.",5390,viaf,
"Schmitt, Herr (Rechtsanwalt)",6195,viaf,
"Schneider, Dr. (Arzt aus Krefeld)",4564,viaf,
"Schnitz, Fräulein",5821,viaf,
"Schnitz, Herr",4915,viaf,
"Schoell, Maximilien Samson Frédéric",4115,viaf,http://viaf.org/viaf/309680079
"Schönburg, Prinz von",4872,viaf,
"Scholz, Prof.  (Professor in Bonn)",6203,viaf,http://viaf.org/viaf/142802438
"Schonen,  baron (Auguste?) de",5414,viaf,
"Schubart, baron de (Gesandter Dänemarks in Italien)",4954,viaf,
"Schubert, Hauptmann",5850,viaf,
"Schuckmann, Kaspar Friedrich von",3023,viaf,http://viaf.org/viaf/5146824962807631489
"Schumacher, Herr (Landrat)",4778,viaf,
"Schumann, Clara, geb. Wieck",6317,viaf,http://viaf.org/viaf/44499359
"Schummer, Herr (Notar)",4949,viaf,
"Schweighauser, Herr (aus Hamburg)",3804,viaf,
"Schwind, Monsieur (Bestatter in Paris)",6657,viaf,
"Scott, Walter",2519,viaf,http://viaf.org/viaf/95207079
"Scribe, Eugène",2540,viaf,http://viaf.org/viaf/19684263
"Sébastiani, Horace, comte de La Porta",5307,viaf,http://viaf.org/viaf/25380526
"Second, Jean",3157,viaf,http://viaf.org/viaf/119370835
"Sedaine, J.P.",2054,viaf,
"Sedaine, Madame (Witwe von Michel Jean)",5329,viaf,
"Sedaine, Michel Jean",5328,viaf,http://viaf.org/viaf/73863522
"Sédillot, Jean-Jacques Emmanuel",4248,viaf,http://viaf.org/viaf/77366198
"Seelmann / Sielmann, General",5582,viaf,
"Ségalas, Anaïs, geb. Anne Caroline Menard",4161,viaf,http://viaf.org/viaf/37653756
"Seguier, Antoine Jean Mathieu",3136,viaf,
"Seguin, Armand",3327,viaf,http://viaf.org/viaf/7441701
"Seguin, Madame (Witwe)",5381,viaf,
"Ségur, comte de",4092,viaf,
"Ségur, comtesse de, geb. Sophie Rostopchine",3653,viaf,http://viaf.org/viaf/95160946
"Ségur, Louis-Philippe de",3008,viaf,http://viaf.org/viaf/76361034
"Ségur, Monsieur de",5435,viaf,
"Ségur, Philippe-Paul de",4291,viaf,http://viaf.org/viaf/68968324
"Séjan, Nicolas",4208,viaf,http://viaf.org/viaf/74275036
"Sémonville, Charles-Louis Huguet de Montaran, marquis de",4645,viaf,http://viaf.org/viaf/54242759
"Sémonville, marquise de",5177,viaf,
"Sénarmont, Henri Hureau de",4747,viaf,http://viaf.org/viaf/24632351
"Seneca, Lucius Annaeus",2600,viaf,http://viaf.org/viaf/90637919
"Senfft-Pilsach, Baron von",5211,viaf,
"Senonnes, Marie-Genevièves-Marguerite Marcoz, verh. vicomtesse de",3219,viaf,
"Senonnes, vicomte de",4563,viaf,
"Serdier, Monsieur",6040,viaf,
"Serdobin, Alexandre-Nicolas, baron de (Ehemann einer Nichte von Henry Prous)",4702,viaf,
"Serdobin, Françoise-Marie-Louise, baronne de, geb. Loison",4707,viaf,
"Serres, Marcel de",4567,viaf,http://viaf.org/viaf/61536409
"Servan de Sugny, Pierre-Marie-François",2111,viaf,
"Serville, Armand",5210,viaf,
"Seuffet, Monsieur (Schwiegervater von Paganel)",4807,viaf,
"Seuft, Baron von",4372,viaf,
"Sévigné, Marie de Rabutin-Chantal, marquise de",2373,viaf,http://viaf.org/viaf/32002865
"Seytre, Jean-Claude-Marie",2511,viaf,
"Sèze, [Raymond?] de (Jurist)",5193,viaf,http://viaf.org/viaf/4999962
"Sèze, Monsieur de",4468,viaf,
"Shakespeare, William",2885,viaf,http://viaf.org/viaf/96994048
Sherfield (?),6600,viaf,
"Sibylle, Monsieur",4560,viaf,
"Sicard, Roch Ambroise, Abbé",2141,viaf,http://viaf.org/viaf/56651011
Siegfried,5426,viaf,
"Sieyès, Emmanuel Joseph",2974,viaf,http://viaf.org/viaf/59101071
"Signol, Émile",3792,viaf,
"Silvestre de Sacy, Antoine-Isaac, baron",2404,viaf,http://viaf.org/viaf/51695910
"Silvy, Monsieur (Ehemann der Tochter Pongervilles)",4799,viaf,
"Simart, Pierre-Charles",4162,viaf,http://viaf.org/viaf/67247904
"Siméon, Joseph-Jérôme, comte",4545,viaf,http://viaf.org/viaf/61657154
"Siméon, Monsieur",4643,viaf,
"Simon de Troyes, eigentlich Edouard-Thomas Simon",6012,viaf,http://viaf.org/viaf/24633964
"Simon(s), Madame",2284,viaf,
"Simon(s), Mademoiselle",4311,viaf,
"Simon(s), Monsieur",4408,viaf,
"Simon, Elisabeth",2055,viaf,
"Simon, Ernestine",3040,viaf,
"Simon, Matthias",5082,viaf,
"Simond, Louis",3011,viaf,http://viaf.org/viaf/22199227
"Simor (?), Herr (Appellationsgericht Köln)",6197,viaf,
"Sinsteden, Michael Franz Severin",2146,viaf,http://viaf.org/viaf/6366147270520335700004
"Sismondi, Jean de",2056,viaf,http://viaf.org/viaf/95159682
"Smissen, General Jacques Van der",6316,viaf,http://viaf.org/viaf/4009155919267239730001
"Smith, Adam",2455,viaf,http://viaf.org/viaf/49231791
"Smith, William Sidney",3347,viaf,http://viaf.org/viaf/100263178
"Sobry, Adèle",3262,viaf,http://viaf.org/viaf/67381643
"Sobry, Adrienne",2101,viaf,
"Sobry, Jean-François",2775,viaf,http://viaf.org/viaf/61626773
"Sobry, Madame",5001,viaf,
"Sobry, Madame (Mutter von Adrienne Sobry)",3260,viaf,
"Sobry, Mademoiselle",4612,viaf,http://viaf.org/viaf/67381643
"Soer, Herr von",6032,viaf,
"Sokolniki, General",2928,viaf,
"Solders, Dr. [Mathias?]",4320,viaf,http://viaf.org/viaf/125153472503845360006
"Solms, Gräfin von",2810,viaf,
"Solms, Graf von",4655,viaf,
"Solms, Prinzessin von (Siehe Wyse)",4878,viaf,
"Solms-Braunfels, Carl zu",5702,viaf,http://viaf.org/viaf/59728882
"Solms-Braunfels, Friedrich Wilhelm, Prinz zu",2188,viaf,http://viaf.org/viaf/303210025
"Solms-Laubach, Friedrich zu",2970,viaf,http://viaf.org/viaf/309672119
"Solonet, Monsieur de",5606,viaf,
"Somnitz, Herr (von?)",5842,viaf,
"Sonnerat, Pierre",4206,viaf,http://viaf.org/viaf/7420953
"Sontag, Henriette",5994,viaf,http://viaf.org/viaf/69198419
"Sophie, Mademoiselle",6074,viaf,
Sophokles,3594,viaf,http://viaf.org/viaf/4919148269736505230006
"Soulange-Bodin, Étienne",2931,viaf,http://viaf.org/viaf/59862632
"Soulié, Frédéric",6137,viaf,http://viaf.org/viaf/17229691
"Soulier, Monsieur (wahrscheinlich gleich Soulié)",4231,viaf,http://viaf.org/viaf/868145857072422921661
"Soult de Dalmatie, Napoléon-Hector",5723,viaf,http://viaf.org/viaf/20462991
"Soult, Maréchal Nicolas Jean-de-Dieu",5773,viaf,http://viaf.org/viaf/61604577
"Soumet, Alexandre",3367,viaf,http://viaf.org/viaf/44376715
"Souque, Joseph François",2584,viaf,http://viaf.org/viaf/14760507
"Sourdille de La Valette, Charles-Guillaume",3391,viaf,http://viaf.org/viaf/72561147
"Sourtier, Madame (Concierge der CdS)",5922,viaf,
"Souza, Madame de",4450,viaf,
"Spaendonck, Gerardus van",3213,viaf,http://viaf.org/viaf/37214512
"Spee, Antoinette von",3190,viaf,
"Spee, Gräfin von",5317,viaf,http://viaf.org/viaf/314877863
"Spickler, Herr (Bibliothekar des preußischen Königs)",4068,viaf,
"Spiegel, Ferdinand August von (Erzbischof von Köln)",5890,viaf,http://viaf.org/viaf/13049116
"Spiegel, Herr von",4907,viaf,
"Spontini, Gaspare Luigi Pacifico",2057,viaf,http://viaf.org/viaf/27253271
"Spurzheim, Johann Gaspar",3671,viaf,http://viaf.org/viaf/54291245
"Staël, Madame de (lebt 1852)",5764,viaf,http://viaf.org/viaf/89204033
"Staël, Madame de, eigentl. Anne Louise Germaine de Staël-Holstein, geb. Necker",2489,viaf,http://viaf.org/viaf/89204033
"Staël, Monsieur de (Enkel des Ministers Necker)",4072,viaf,
"Stassart, Goswin Joseph Augustin, baron de",2143,viaf,http://viaf.org/viaf/54263566
"Stassart, Madame de",3655,viaf,
"Stef(fens) / Stephens, Monsieur",4392,viaf,
"Steffens, Frau",6620,viaf,
"Steffens, Monsieur (der Jüngere)",4926,viaf,
"Steffens, Monsieur (tätig in Dyck)",4394,viaf,
"Stergen / Stergin (?), Frau von",4168,viaf,
"Stolberg, Graf von",4867,viaf,
"Stone, John Hurford",2058,viaf,http://viaf.org/viaf/44354673
Strabon,4179,viaf,http://viaf.org/viaf/100219865
"Suard, Jean Baptiste Antoine",2059,viaf,http://viaf.org/viaf/89808442
"Suard, Madame",4006,viaf,http://viaf.org/viaf/15567282
"Subéro, Monsieur de (?)",5554,viaf,
"Suchet, maréchal Louis-Gabriel, duc d'Albufera",3304,viaf,http://viaf.org/viaf/73863533
"Sudré, P. (Verleger)",4651,viaf,http://viaf.org/viaf/309606300
"Sue, Eugène",2623,viaf,http://viaf.org/viaf/66473859
"Süss, J. (Pfarrer)",2637,viaf,
"Suffren, Pierre André de",4784,viaf,http://viaf.org/viaf/73950129
"Sugny, Monsieur de",3739,viaf,
"Sullen, Monsieur",5761,viaf,
"Surlet de Chokier, Érasme-Louis, baron",4480,viaf,http://viaf.org/viaf/38763764
"Sussex, Augustus Frederick, Duke of",2854,viaf,http://viaf.org/viaf/59434926
"Swinden, Jean Henri van",2165,viaf,
"Symons, Herr (gleich Simons?)",5926,viaf,
"Tabaraud, Mathieu-Mathurin",3323,viaf,http://viaf.org/viaf/2477357
"Tabarié, Michel-Marie-Etienne-Victor, vicomte",4093,viaf,
"Taillandier, Monsieur (Rechtsanwalt bzw. Abgeordneter in Paris)",5263,viaf,
"Taillasson, Jean-Joseph",4848,viaf,http://viaf.org/viaf/22409927
"Tall (?), Monsieur de",5290,viaf,
"Talleyrand, Monsieur de",4245,viaf,
"Talleyrand-Périgord, Alexandre Angélique",6230,viaf,http://viaf.org/viaf/46809676
"Talleyrand-Périgord, Alexandre Daniel de",3422,viaf,http://viaf.org/viaf/7806147872020575170001
"Talleyrand-Périgord, Charles-Maurice de",2062,viaf,http://viaf.org/viaf/100212837
"Tallien, Madame (Siehe Chimay)",3467,viaf,
"Tallien, Thermidor Rose Theresia (Tochter der Theresa Cabarrus, Madame Tallien, später princesse de Caraman-Chimay)",6099,viaf,
"Talma, François-Joseph",2063,viaf,http://viaf.org/viaf/54253906
"Talma, Julie (erste Ehefrau von Talma, geb. Carreau)",5250,viaf,http://viaf.org/viaf/74653081
"Talma, Madame",3868,viaf,
"Talma, Madame (Siehe Vanhove)",2279,viaf,
"Talmon, Princesse de",4636,viaf,
"Tardieu, Pierre Alexandre",3395,viaf,http://viaf.org/viaf/54293867
"Tasch(?), comte de",5149,viaf,
"Tascher de la Pagerie, Stéphanie de, später Herzogin von Arenberg",3198,viaf,http://viaf.org/viaf/309678219
"Tascher, Madame",5430,viaf,
"Tasso, Torquato",2817,viaf,http://viaf.org/viaf/4936996
"Tastu, Amable, eigentl. Sabine Casimire Amable Voiart",3658,viaf,http://viaf.org/viaf/87192876
"Taunay, Madame",3719,viaf,
"Taunay, Monsieur",5586,viaf,
"Taxis, Graf von (Cousin der M. T. v. Hatzfeldt)",4679,viaf,
"Taylor, Monsieur",5958,viaf,
"Techener, Monsieur (Buchhändler)",4739,viaf,http://viaf.org/viaf/126145542408696641394
"Teissier, Guillaume Ferdinand",2751,viaf,http://viaf.org/viaf/30308557
"Tencin, Claudine Alexandrine Guérin, marquise de",5447,viaf,http://viaf.org/viaf/7400920
"Terme, Jean-François",6403,viaf,http://viaf.org/viaf/32152636162220052809
"Ternaux, Guillaume Louis",3054,viaf,http://viaf.org/viaf/37219366
"Ternaux, Monsieur (unklar ob Guillaume Louis oder Etienne Nicolas)",6254,viaf,
"Tessier, Madame",5280,viaf,
"Tessier, Monsieur",5279,viaf,
"Teste, Jean Baptiste",4448,viaf,http://viaf.org/viaf/305310889
The Courier,3505,viaf,http://viaf.org/viaf/194761796
"Théaulon, Emmanuel",2690,viaf,http://viaf.org/viaf/44305955
"Théis, Adolphe de",2432,viaf,
"Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS)",2161,viaf,http://viaf.org/viaf/32148970
"Théis, Anne Marguerite de, geb. de Saint-Mars (Frau des Bruders der CdS)",5281,viaf,
"Théis, Anne Marie de, geb. Quillau (Mutter der CdS)",3577,viaf,
"Théis, Charles Constant de",2234,viaf,http://viaf.org/viaf/794527
"Théis, Joséphine de, verh. Saint-Cricq, gen. Finette",5459,viaf,
"Théis, Madame de (unklar welche)",4942,viaf,
"Théis, Marie Alexandre de (Vater der CdS)",3002,viaf,http://viaf.org/viaf/63995993
"Théis, Monsieur de",3562,viaf,
"Théodore, Monsieur (= nur Vorname?)",5547,viaf,
"Théremin, Charles Guillaume",2064,viaf,http://viaf.org/viaf/203314667
"Théremin, Madame",5013,viaf,
Thérèse (Hauspersonal der CdS in Paris?),5924,viaf,
"Theux de Mexlandt, Barthélemy-Théodore, comte de",3390,viaf,http://viaf.org/viaf/27974969
"Theyse [=Théis?], Madame",3878,viaf,
"Thiébault, général Paul",6135,viaf,http://viaf.org/viaf/51747847
"Thiers, Adolphe",3124,viaf,http://viaf.org/viaf/71424155
"Thiers, Madame",5295,viaf,
"Thiers, Monsieur",4932,viaf,
"Thiessé, Léon",3218,viaf,http://viaf.org/viaf/47047512
"Thile, General von",5734,viaf,http://viaf.org/viaf/90889661
"Thiriart, Monsieur",4384,viaf,
"Thiriot, Albert",4529,viaf,
"This, Monsieur de",4813,viaf,
"Thurn und Taxis, Friedrich Wilhelm von",3941,viaf,http://viaf.org/viaf/40559527
"Thurn und Taxis, Graf von",3812,viaf,
"Thurn und Taxis, Karl Alexander, Fürst von",2537,viaf,http://viaf.org/viaf/12733266
"Thurn und Taxis, Maria Sophia Prinzessin von",2524,viaf,http://viaf.org/viaf/10699462
"Thurn und Taxis, Maximilian Karl von",3942,viaf,http://viaf.org/viaf/69728425
"Thurn und Taxis, Therese (Mathilde Amalia), geb. Herzogin zu Mecklenburg(-Strelitz), Fürstin von",2065,viaf,http://viaf.org/viaf/32860386
"Thurot, Jean-François",5563,viaf,http://viaf.org/viaf/193518763
"Thurot, Madame",3688,viaf,
"Thurot, Mademoiselle (Tochter)",3977,viaf,
"Tibull, eigentlich Albius Tibullus",5336,viaf,http://viaf.org/viaf/100219266
"Tilberge, Monsieur (Friseur)",5756,viaf,
"Tisseron, Louis",3401,viaf,
"Tissot, Pierre-François",2067,viaf,http://viaf.org/viaf/73901929
"Titus, römischer Kaiser, eigentl. Titus Flavius Vespasianus",2649,viaf,http://viaf.org/viaf/83217593
"Tiziano, eigentl. Tiziano Terzani",3330,viaf,
"Tombrowskyi, officier polonais",6668,viaf,
"Toné, Monsieur",4207,viaf,
"Torcia, Michele",6573,viaf,http://viaf.org/viaf/34480320
"Torregiani, Marchese",6411,viaf,
"Toskana, Leopold von Habsburg-Lothringen, Großherzog von",6408,viaf,http://viaf.org/viaf/299491390
"Toskana, Maria Antonia von Neapel-Sizilien, Großherzogin von (Ehefrau von Leopold von Habsburg-Lothringen)",6409,viaf,http://viaf.org/viaf/86128279
"Toulongeon, Familie de",4400,viaf,
"Tournay, Monsieur de",6442,viaf,
"Tournefort, Prosper de",3440,viaf,
"Tournet (gleich Tournay?), Monsieur (Rechtsanwalt und Schriftsteller)",4330,viaf,
"Tourville, Anne Hilarion de Costentin, comte de",6561,viaf,http://viaf.org/viaf/100283872
"Toussaint (?), Jean-Bénigne",6589,viaf,
"Toustain, Monsieur",5944,viaf,
"Tracy, Antoine Destutt, comte de",6178,viaf,http://viaf.org/viaf/52622902
"Trajan, römischer Kaiser, eigentl. Marcus Ulpius Traianus",3114,viaf,http://viaf.org/viaf/88067472
"Trapp, Martin (Jäger CdS')",4533,viaf,
"Tréchet, Monsieur",5352,viaf,
"Treilhard, Jean-Baptiste, comte de",4982,viaf,http://viaf.org/viaf/24650840
"Treitlinger, Herr von",5156,viaf,
"Trench, Richard, Earl of Clancarty",2996,viaf,http://viaf.org/viaf/27824573
"Treneuil, Joseph",3700,viaf,http://viaf.org/viaf/227104254
Treuttel et Würtz (Verlag),6159,viaf,http://viaf.org/viaf/121169439
"Triqueti, Henri Joseph François, baron de",2419,viaf,http://viaf.org/viaf/79075178
"Triqueti, Mademoiselle de (Tochter von Sophie de Salis)",5504,viaf,
"Triqueti, Monsieur de (ältester Sohn von Sophie de Salis)",5588,viaf,
"Triqueti, Monsieur de (Sohn von Sophie de Salis)",5454,viaf,
"Tristan y Moscoso, Flora",6263,viaf,http://viaf.org/viaf/44306184
"Trône, Mademoiselle",3946,viaf,
"Trosdorff, Fräulein",5508,viaf,
"Trosdorff, Herr",2522,viaf,
"Trotti-Mosti, Ercole",4672,viaf,http://viaf.org/viaf/309593862
"Trouvé, Claude-Joseph",3924,viaf,http://viaf.org/viaf/37707197
"Truchot, [J.C.] (Schwiegsohn des Pipelet)",5377,viaf,
"Truchsess, Graf von (Verwandter SRDs)",5891,viaf,
"Tschech, Heinrich Ludwig",2773,viaf,http://viaf.org/viaf/25379712
"Turlot, abbé",4329,viaf,
"Turpin-Crassé, comte de",5401,viaf,
"Uhlhorn, Herr (Dietrich?)",5063,viaf,http://viaf.org/viaf/67238847
Ulbrichs (Koch / Köchin des SRD?),4917,viaf,
"Ursel, Charles Joseph d'",6210,viaf,http://viaf.org/viaf/310654661
"Ursin, Pierre-François-Marie",3774,viaf,http://viaf.org/viaf/309606148
"Vail (?), Monsieur",6437,viaf,
"Vaillandier, Monsieur",5530,viaf,
Valans,2068,viaf,
"Valant, Joseph-Honoré",2644,viaf,http://viaf.org/viaf/5781852
"Valentini, Major",4681,viaf,
"Valery, Antoine-Claude",5395,viaf,http://viaf.org/viaf/64120571
"Valette, Monsieur (=Sourdille de la Valette?)",5605,viaf,
"Valleran(d), Hubert",3265,viaf,
"Valleray (?), Monsieur (Athénée des Arts)",6537,viaf,
"Valory, Guy Louis Henri de",4520,viaf,http://viaf.org/viaf/63891250
"Van der Horst, G., Baron",4727,viaf,http://viaf.org/viaf/309711263
"Van der Oudermeulen, Madame",4712,viaf,
"Van Eyck, Jan",3044,viaf,http://viaf.org/viaf/54156267
"Van Halen, General Antonio",6460,viaf,http://viaf.org/viaf/309623336
"Van Hulthem, Charles",5015,viaf,http://viaf.org/viaf/8189134
"Van Maanen, Cornelis Felix",6211,viaf,http://viaf.org/viaf/285737419
"Van Marum, Martin",3901,viaf,http://viaf.org/viaf/72190198
"Van Praet, Joseph",3287,viaf,http://viaf.org/viaf/7504469
"Van Spaendonck, Gerard",6568,viaf,http://viaf.org/viaf/37214512
"Vandamme, Dominique Joseph",2749,viaf,http://viaf.org/viaf/19669429
"Vandenbourg, Monsieur (de?)",4223,viaf,
"Vanderflet / Vanderfleet, Monsieur (Freund des Breguet)",5344,viaf,
"Vanderstaaten / Wanderstaaten, Monsieur",5862,viaf,
"Vanderstraeten, Herr",5856,viaf,
"Vanhove, Charlotte, gen. Caroline, verh. Talma, dann verh. comtesse de Châlot",5277,viaf,http://viaf.org/viaf/22133647
"Varèze, Madame",5339,viaf,
"Varino, Monsieur (Professor und Sekretär in der Militärschule von Saint-Cyr)",3750,viaf,
"Varnhagen von Ense, Rahel",3159,viaf,http://viaf.org/viaf/22156190
"Vattemare, Alexandre",6546,viaf,http://viaf.org/viaf/49216734
"Vaudechamp, Familie",4139,viaf,
"Vaudémont, Louise de Montmorency-Logny, princesse de",3113,viaf,http://viaf.org/viaf/305424698
"Vaudoyer, Antoine",2070,viaf,http://viaf.org/viaf/46855576
"Vaudoyer, Madame",4060,viaf,
"Vaulgrenand, comte de",5505,viaf,
"Vaulgrenand, comtesse de",5407,viaf,
"Vauvenargues, Luc de Clapiers, marquis de",2363,viaf,http://viaf.org/viaf/64016636
"Vauvilliers, Mademoiselle",4465,viaf,
"Vavin, Alexis",6515,viaf,
"Vega, Lope de",3315,viaf,http://viaf.org/viaf/89773778
"Veneroni, Giovanni",5650,viaf,http://viaf.org/viaf/69015924
"Verdun, Monsieur de",5055,viaf,
"Vergil, eigentl. Publius Vergilius Maro",5394,viaf,http://viaf.org/viaf/8194433
"Verleillac, Monsieur de",6077,viaf,
